year,block ,plot ,management_trt,herbivory_trt,bison_pasture,live,unknown,code,cover,taxon,provenance,life_cycle,type,notes 
2022,NA,75,fire,,no,0,0,LITTER,97,,,,,
2022,NA,76,fire,,no,1,0,SOLCAN,70,Solidago canadensis ,native,perennial ,forb,
2022,NA,76,fire,,no,1,0,POAPRA,20,Poa pratensis ,introduced,perennial ,grass,
2022,NA,76,fire,,no,1,0,FESARU,10,Festuca arundinacea,introduced,perennial ,grass,
2022,NA,76,fire,,no,1,0,BROINE,25,Bromus inermis ,introduced,perennial ,grass,
2022,NA,76,fire,,no,1,0,DAUCAR,0.1,Daucus carota,introduced,biennial ,forb,
2022,NA,76,fire,,no,1,0,PASSAT,0.1,Pastinaca sativa ,introduced,biennial ,forb,
2022,NA,76,fire,,no,1,0,CONARV,1,Convolvulus arvensis ,introduced,perennial ,forb,
2022,NA,77,mow,,no,1,0,BROINE,45,Bromus inermis ,introduced,perennial ,grass,
2022,NA,77,mow,,no,1,0,CONARV,21,Convolvulus arvensis ,introduced,perennial ,forb,
2022,NA,77,mow,,no,1,0,PASSAT,4,Pastinaca sativa ,introduced,biennial ,forb,
2022,NA,77,mow,,no,1,0,Carex Spp ,0.5,Carex spp ,native,perennial ,grass,Carex
2022,NA,77,mow,,no,1,0,ASCSYR,0.1,Asclepias syriaca,native,perennial ,forb,
2022,NA,77,mow,,no,1,0,TRADUB,1.5,Tragopogon dubius,introduced,biennial ,forb,
2022,NA,77,mow,,no,1,0,POAPRA,23,Poa pratensis ,introduced,perennial ,grass,
2022,NA,77,mow,,no,1,0,SOLCAN,5,Solidago canadensis ,native,perennial ,forb,
2022,NA,77,mow,,no,1,0,SYMLAE,5,Symphyotrichum laeve ,native,perennial ,forb,
2022,NA,77,mow,,no,1,0,TRIREP,0.5,Trifolium repens ,introduced,perennial ,legume,
2022,NA,77,mow,,no,1,0,AGRHYE,1,Agrostis hyemalis,native,perennial ,grass,
2022,NA,77,mow,,no,0,0,LITTER,95,,,,,
2022,NA,77,mow,,no,1,0,DAUCAR,4,Daucus carota,introduced,biennial ,forb,
2022,NA,77,mow,,no,1,0,PHLPRA,1.5,Phleum pratense,introduced,perennial ,grass,
2022,NA,77,mow,,no,1,0,ACHMIL,6,Achillea millefolium,native,perennial ,forb,
2022,NA,77,mow,,no,1,0,MONFIS,0.1,Mondarda fistulosa ,native,perennial ,legume,
2022,NA,77,mow,,no,1,0,DIPLAC,0.5,Dipsacus laciniatus,introduced,perennial ,forb,cutleaf teasel 
2022,NA,77,mow,,no,0,0,BARE,5,,,,,
2022,NA,78,mow,,no,1,0,DACGLO,2,Dactylis glomerata,introduced,perennial ,grass,
2022,NA,78,mow,,no,1,0,POAPRA,7,Poa pratensis ,introduced,perennial ,grass,
2022,NA,78,mow,,no,1,0,CONARV,1,Convolvulus arvensis ,introduced,perennial ,forb,
2022,NA,78,mow,,no,1,0,DAUCAR,0.1,Daucus carota,introduced,biennial ,forb,
2022,NA,78,mow,,no,1,0,PHLPRA,3,Phleum pratense,introduced,perennial ,grass,
2022,NA,78,mow,,no,1,0,BROINE,1,Bromus inermis ,introduced,perennial ,grass,
2022,NA,78,mow,,no,1,0,MONFIS,7,Mondarda fistulosa ,native,perennial ,legume,
2022,NA,78,mow,,no,1,0,ACHMIL,0.5,Achillea millefolium,native,perennial ,forb,
2022,NA,78,mow,,no,0,0,LITTER,97,,,,,
2022,NA,78,mow,,no,0,0,BARE,3,,,,,
2022,NA,78,mow,,no,1,0,FESARU,6,Festuca arundinacea,introduced,perennial ,grass,
2022,NA,78,mow,,no,1,0,SOLCAN,52,Solidago canadensis ,native,perennial ,forb,
2022,NA,78,mow,,no,1,0,TRIREP,0.2,Trifolium repens ,introduced,perennial ,legume,
2022,NA,78,mow,,no,1,0,AGRHYE,4,Agrostis hyemalis,native,perennial ,grass,
2022,NA,79,mow,,no,0,0,LITTER,94,,,,,
2022,NA,79,mow,,no,0,0,BARE,6,,,,,
2022,NA,79,mow,,no,1,0,PHLPRA,16,Phleum pratense,introduced,perennial ,grass,
2022,NA,79,mow,,no,1,0,DAUCAR,4,Daucus carota,introduced,biennial ,forb,
2022,NA,79,mow,,no,1,0,TRIREP,3.5,Trifolium repens ,introduced,perennial ,legume,
2022,NA,79,mow,,no,1,0,MONFIS,0.1,Mondarda fistulosa ,native,perennial ,legume,
2022,NA,79,mow,,no,1,0,Carex Spp ,0.3,Carex spp ,native,perennial ,grass,Carex
2022,NA,79,mow,,no,1,0,DACGLO,15,Dactylis glomerata,introduced,perennial ,grass,
2022,NA,79,mow,,no,1,0,CONARV,1,Convolvulus arvensis ,introduced,perennial ,forb,
2022,NA,79,mow,,no,1,0,TRIPRA,4,Trifolium pratense,introduced,biennial ,legume,
2022,NA,79,mow,,no,1,0,AGRHYE,2,Agrostis hyemalis,native,perennial ,grass,
2022,NA,79,mow,,no,1,0,SOLCAN,9,Solidago canadensis ,native,perennial ,forb,
2022,NA,79,mow,,no,1,0,POAPRA,25,Poa pratensis ,introduced,perennial ,grass,
2022,NA,79,mow,,no,1,0,AMBART,0.3,Ambrosia artemisiifolia,native,annual ,forb,
2022,NA,79,mow,,no,1,0,FESARU,2,Festuca arundinacea,introduced,perennial ,grass,
2022,NA,85,control,,no,1,0,SOLCAN,78,Solidago canadensis ,native,perennial ,forb,
2022,NA,85,control,,no,1,0,CONARV,3,Convolvulus arvensis ,introduced,perennial ,forb,
2022,NA,85,control,,no,1,0,TRIREP,4,Trifolium repens ,introduced,perennial ,legume,
2022,NA,85,control,,no,1,0,ASCSYR,2,Asclepias syriaca,native,perennial ,forb,
2022,NA,85,control,,no,1,0,BROINE,7,Bromus inermis ,introduced,perennial ,grass,
2022,NA,85,control,,no,1,0,DAUCAR,11,Daucus carota,introduced,biennial ,forb,
2022,NA,85,control,,no,1,0,AMBTRI,1,Ambrosia trifida ,native,annual ,forb,
2022,NA,85,control,,no,0,0,BARE,2.5,,,,,
2022,NA,85,control,,no,1,0,POAPRA,25,Poa pratensis ,introduced,perennial ,grass,
2022,NA,85,control,,no,1,0,SYMLAE,3,Symphyotrichum laeve ,native,perennial ,forb,
2022,NA,85,control,,no,1,0,PHLPRA,0.5,Phleum pratense,introduced,perennial ,grass,
2022,NA,85,control,,no,0,0,LITTER,97.5,,,,,
2022,NA,86,control,,no,1,0,SOLCAN,82,Solidago canadensis ,native,perennial ,forb,
2022,NA,86,control,,no,1,0,DACGLO,4,Dactylis glomerata,introduced,perennial ,grass,
2022,NA,86,control,,no,1,0,FESARU,37,Festuca arundinacea,introduced,perennial ,grass,
2022,NA,86,control,,no,1,0,POAPRA,12,Poa pratensis ,introduced,perennial ,grass,
2022,NA,86,control,,no,1,0,AMBTRI,4,Ambrosia trifida ,native,annual ,forb,
2022,NA,86,control,,no,1,0,TAROFF,0.5,Taraxacum officnale ,introduced,perennial ,forb,
2022,NA,86,control,,no,1,0,DAUCAR,0.5,Daucus carota,introduced,biennial ,forb,
2022,NA,86,control,,no,0,0,LITTER,96,,,,,
2022,NA,86,control,,no,1,0,BROINE,2,Bromus inermis ,introduced,perennial ,grass,
2022,NA,86,control,,no,1,0,PASSAT,5,Pastinaca sativa ,introduced,biennial ,forb,
2022,NA,86,control,,no,0,0,BARE,4,,,,,
2022,NA,86,control,,no,1,0,Carex Spp ,0.3,Carex spp ,native,perennial ,grass,Carex
2022,NA,87,control,,no,1,0,FESARU,9,Festuca arundinacea,introduced,perennial ,grass,
2022,NA,87,control,,no,1,0,AMBTRI,2,Ambrosia trifida ,native,annual ,forb,
2022,NA,87,control,,no,1,0,POAPRA,5,Poa pratensis ,introduced,perennial ,grass,
2022,NA,87,control,,no,1,0,TRIPRA,1.5,Trifolium pratense,introduced,biennial ,legume,
2022,NA,87,control,,no,1,0,SYMLAE,,Symphyotrichum laeve ,native,perennial ,forb,
2022,NA,87,control,,no,0,0,BARE,2,,,,,
2022,NA,87,control,,no,1,0,PHLPRA,15,Phleum pratense,introduced,perennial ,grass,
2022,NA,87,control,,no,1,0,SOLCAN,14,Solidago canadensis ,native,perennial ,forb,
2022,NA,87,control,,no,1,0,OXASTR,0.2,Oxalis stricta ,native,perennial ,forb,
2022,NA,87,control,,no,1,0,PASSAT,6,Pastinaca sativa ,introduced,biennial ,forb,
2022,NA,87,control,,no,1,0,TRIREP,0.1,Trifolium repens ,introduced,perennial ,legume,
2022,NA,87,control,,no,1,0,BROINE,30,Bromus inermis ,introduced,perennial ,grass,
2022,NA,87,control,,no,1,0,DAUCAR,4,Daucus carota,introduced,biennial ,forb,
2022,NA,87,control,,no,1,0,CRAMOL,6,Crataegus mollis ,native,perennial ,woody,"hawthorn ,spiky "
2022,NA,87,control,,no,1,0,AMBART,0.1,Ambrosia artemisiifolia,native,annual ,forb,
2022,NA,87,control,,no,0,0,LITTER,98,,,,,
2022,1,3,fire,SB,yes,1,0,ELAUMB,18,Elaeagnus umbellata,introduced,perennial ,woody,
2022,1,3,fire,SB,yes,1,0,TRADUB,5,Tragopogon dubius,introduced,biennial ,forb,
2022,1,3,fire,SB,yes,1,0,DACGLO,1,Dactylis glomerata,introduced,perennial ,grass,
2022,1,3,fire,SB,yes,1,0,ASCSYR,2,Asclepias syriaca,native,perennial ,forb,
2022,1,3,fire,SB,yes,1,0,SOLCAN,15,Solidago canadensis ,native,perennial ,forb,
2022,1,3,fire,SB,yes,1,0,TOXRAD,7,Toxicodendron radicans,native,perennial ,vine,
2022,1,3,fire,SB,yes,1,0,PASSAT,4,Pastinaca sativa ,introduced,biennial ,forb,
2022,1,3,fire,SB,yes,1,0,AMBTRI,0.5,Ambrosia trifida ,native,annual ,forb,
2022,1,3,fire,SB,yes,1,0,POAPRA,37,Poa pratensis ,introduced,perennial ,grass,
2022,1,3,fire,SB,yes,1,0,CONARV,13,Convolvulus arvensis ,introduced,perennial ,forb,
2022,1,3,fire,SB,yes,1,0,BROINE,4,Bromus inermis ,introduced,perennial ,grass,
2022,1,3,fire,SB,yes,0,0,LITTER,99,,,,,
2022,1,3,fire,SB,yes,0,0,BARE,1,,,,,
2022,2,6,fire,SB,yes,1,1,UK Forb,3,unknown forb,,,forb,Unk FOrb
2022,2,6,fire,SB,yes,1,0,FESARU,5,Festuca arundinacea,introduced,perennial ,grass,
2022,2,6,fire,SB,yes,1,0,PASSAT,2,Pastinaca sativa ,introduced,biennial ,forb,
2022,2,6,fire,SB,yes,1,0,TRIREP,0.1,Trifolium repens ,introduced,perennial ,legume,
2022,2,6,fire,SB,yes,0,0,BARE,5,,,,,
2022,2,6,fire,SB,yes,1,0,SOLCAN,78,Solidago canadensis ,native,perennial ,forb,
2022,2,6,fire,SB,yes,1,0,AGRHYE,2,Agrostis hyemalis,native,perennial ,grass,
2022,2,6,fire,SB,yes,1,0,CONARV,1.5,Convolvulus arvensis ,introduced,perennial ,forb,
2022,2,6,fire,SB,yes,1,0,CORNUS,1,Cornus spp,native,perennial ,woody,most likely gray dogwood (racemosa) as rough leaf is believed to be absent in this area
2022,2,6,fire,SB,yes,1,0,,,,,,,
2022,2,6,fire,SB,yes,1,0,POAPRA,36,Poa pratensis ,introduced,perennial ,grass,
2022,2,6,fire,SB,yes,1,0,AMBART,0.1,Ambrosia artemisiifolia,native,annual ,forb,
2022,2,6,fire,SB,yes,1,0,PRUNUS,0.5,Prunus spp,native,perennial ,woody,possible wild plum or chicksaw plum 
2022,2,6,fire,SB,yes,0,0,LITTER,95,,,,,
2022,3,9,fire,SB,yes,1,0,POAPRA,18,Poa pratensis ,introduced,perennial ,grass,
2022,3,9,fire,SB,yes,1,0,FESARU,2,Festuca arundinacea,introduced,perennial ,grass,
2022,3,9,fire,SB,yes,1,0,SYMLAE,1,Symphyotrichum laeve ,native,perennial ,forb,
2022,3,9,fire,SB,yes,1,0,CONARV,2,Convolvulus arvensis ,introduced,perennial ,forb,
2022,3,9,fire,SB,yes,1,0,AMBTRI,1,Ambrosia trifida ,native,annual ,forb,
2022,3,9,fire,SB,yes,1,0,SOLCAR,0.1,Solanum carolinense,native,perennial ,forb,
2022,3,9,fire,SB,yes,1,0,SOLCAN,88,Solidago canadensis ,native,perennial ,forb,
2022,3,9,fire,SB,yes,1,0,PHLPRA,2,Phleum pratense,introduced,perennial ,grass,
2022,3,9,fire,SB,yes,1,0,TRIREP,1,Trifolium repens ,introduced,perennial ,legume,
2022,3,9,fire,SB,yes,1,0,DAUCAR,0.5,Daucus carota,introduced,biennial ,forb,
2022,3,9,fire,SB,yes,1,0,Carex Spp ,3,Carex spp ,native,perennial ,grass,Carex
2022,3,9,fire,SB,yes,0,0,LITTER,98,,,,,
2022,3,9,fire,SB,yes,1,0,MEDLUP,4,Medicago lupulina ,introduced,perennial ,legume,
2022,3,9,fire,SB,yes,1,0,TRIPRA,7,Trifolium pratense,introduced,biennial ,legume,
2022,3,9,fire,SB,yes,1,0,PASSAT,0.5,Pastinaca sativa ,introduced,biennial ,forb,
2022,3,9,fire,SB,yes,1,0,BROINE,22,Bromus inermis ,introduced,perennial ,grass,
2022,3,9,fire,SB,yes,1,0,TAROFF,0.5,Taraxacum officnale ,introduced,perennial ,forb,
2022,3,9,fire,SB,yes,0,0,BARE,2,,,,,
2022,4,12,fire,SB,yes,1,0,FESARU,13,Festuca arundinacea,introduced,perennial ,grass,
2022,4,12,fire,SB,yes,1,0,SOLCAN,65,Solidago canadensis ,native,perennial ,forb,
2022,4,12,fire,SB,yes,1,0,SOLCAR,1,Solanum carolinense,native,perennial ,forb,
2022,4,12,fire,SB,yes,1,0,POAPRA,53,Poa pratensis ,introduced,perennial ,grass,
2022,4,12,fire,SB,yes,1,0,PASSAT,8,Pastinaca sativa ,introduced,biennial ,forb,
2022,4,12,fire,SB,yes,0,0,LITTER,98,,,,,
2022,4,12,fire,SB,yes,1,0,PHLPRA,2,Phleum pratense,introduced,perennial ,grass,
2022,4,12,fire,SB,yes,1,0,CONARV,3,Convolvulus arvensis ,introduced,perennial ,forb,
2022,4,12,fire,SB,yes,0,0,BARE,2,,,,,
2022,5,15,fire,SB,yes,1,0,DAUCAR,2,Daucus carota,introduced,biennial ,forb,
2022,5,15,fire,SB,yes,1,0,CONARV,2,Convolvulus arvensis ,introduced,perennial ,forb,
2022,5,15,fire,SB,yes,1,0,PASSAT,2,Pastinaca sativa ,introduced,biennial ,forb,
2022,5,15,fire,SB,yes,1,0,SOLCAN,68,Solidago canadensis ,native,perennial ,forb,
2022,5,15,fire,SB,yes,1,0,POAPRA,41,Poa pratensis ,introduced,perennial ,grass,
2022,5,15,fire,SB,yes,1,0,FESARU,6,Festuca arundinacea,introduced,perennial ,grass,
2022,5,15,fire,SB,yes,1,1,UK Forb,25,unknown forb,,,forb,Unk FOrb
2022,5,15,fire,SB,yes,1,0,MONFIS,1.5,Mondarda fistulosa ,native,perennial ,legume,
2022,5,15,fire,SB,yes,1,0,PHLPRA,3,Phleum pratense,introduced,perennial ,grass,
2022,5,15,fire,SB,yes,1,0,AMBART,1,Ambrosia artemisiifolia,native,annual ,forb,
2022,5,15,fire,SB,yes,1,0,BROINE,2,Bromus inermis ,introduced,perennial ,grass,
2022,5,15,fire,SB,yes,1,0,AMBTRI,3,Ambrosia trifida ,native,annual ,forb,
2022,5,15,fire,SB,yes,0,0,LITTER,95,,,,,
2022,5,15,fire,SB,yes,1,0,DACGLO,2,Dactylis glomerata,introduced,perennial ,grass,
2022,5,15,fire,SB,yes,0,0,BARE,5,,,,,
2022,6,18,fire,SB,yes,1,0,SYMLAE,6,Symphyotrichum laeve ,native,perennial ,forb,
2022,6,18,fire,SB,yes,1,0,SOLCAN,5,Solidago canadensis ,native,perennial ,forb,
2022,6,18,fire,SB,yes,1,0,AMBTRI,5,Ambrosia trifida ,native,annual ,forb,
2022,6,18,fire,SB,yes,1,0,TRIREP,1,Trifolium repens ,introduced,perennial ,legume,
2022,6,18,fire,SB,yes,1,0,SOLCAR,1,Solanum carolinense,native,perennial ,forb,
2022,6,18,fire,SB,yes,1,0,POAPRA,13,Poa pratensis ,introduced,perennial ,grass,
2022,6,18,fire,SB,yes,1,0,FESARU,9,Festuca arundinacea,introduced,perennial ,grass,
2022,6,18,fire,SB,yes,1,0,PHLPRA,3,Phleum pratense,introduced,perennial ,grass,
2022,6,18,fire,SB,yes,0,0,LITTER,97,,,,,
2022,6,18,fire,SB,yes,1,0,DACGLO,32,Dactylis glomerata,introduced,perennial ,grass,
2022,6,18,fire,SB,yes,1,0,CONARV,9,Convolvulus arvensis ,introduced,perennial ,forb,
2022,6,18,fire,SB,yes,1,0,DAUCAR,0.5,Daucus carota,introduced,biennial ,forb,
2022,6,18,fire,SB,yes,0,0,BARE,3,,,,,
2022,8,24,mow,SB,yes,1,0,AGRHYE,0.5,Agrostis hyemalis,native,perennial ,grass,
2022,8,24,mow,SB,yes,1,0,BROINE,7,Bromus inermis ,introduced,perennial ,grass,
2022,8,24,mow,SB,yes,1,0,PASSAT,4,Pastinaca sativa ,introduced,biennial ,forb,
2022,8,24,mow,SB,yes,1,0,AMBTRI,0.5,Ambrosia trifida ,native,annual ,forb,
2022,8,24,mow,SB,yes,1,0,POAPRA,35,Poa pratensis ,introduced,perennial ,grass,
2022,8,24,mow,SB,yes,1,0,SOLCAN,63,Solidago canadensis ,native,perennial ,forb,
2022,8,24,mow,SB,yes,1,0,TRIREP,0.5,Trifolium repens ,introduced,perennial ,legume,
2022,8,24,mow,SB,yes,0,0,LITTER,97,,,,,
2022,8,24,mow,SB,yes,1,0,FESARU,5,Festuca arundinacea,introduced,perennial ,grass,
2022,8,24,mow,SB,yes,1,0,CONARV,3,Convolvulus arvensis ,introduced,perennial ,forb,
2022,8,24,mow,SB,yes,1,0,DAUCAR,0.1,Daucus carota,introduced,biennial ,forb,
2022,8,24,mow,SB,yes,0,0,BARE,3,,,,,
2022,9,27,mow,SB,yes,1,0,POAPRA,44,Poa pratensis ,introduced,perennial ,grass,
2022,9,27,mow,SB,yes,1,0,FESARU,6,Festuca arundinacea,introduced,perennial ,grass,
2022,9,27,mow,SB,yes,1,0,PHLPRA,3,Phleum pratense,introduced,perennial ,grass,
2022,9,27,mow,SB,yes,1,0,CONARV,4,Convolvulus arvensis ,introduced,perennial ,forb,
2022,9,27,mow,SB,yes,1,0,MONFIS,0.5,Mondarda fistulosa ,native,perennial ,legume,
2022,9,27,mow,SB,yes,1,0,AMBART,0.1,Ambrosia artemisiifolia,native,annual ,forb,
2022,9,27,mow,SB,yes,1,0,SOLCAR,0.5,Solanum carolinense,native,perennial ,forb,
2022,9,27,mow,SB,yes,1,0,TRIREP,2.5,Trifolium repens ,introduced,perennial ,legume,
2022,9,27,mow,SB,yes,0,0,LITTER,98,,,,,
2022,9,27,mow,SB,yes,1,0,BROINE,1.5,Bromus inermis ,introduced,perennial ,grass,
2022,9,27,mow,SB,yes,0,0,BARE,2,,,,,
2022,10,30,mow,SB,yes,1,0,SOLCAN,62,Solidago canadensis ,native,perennial ,forb,
2022,10,30,mow,SB,yes,1,0,DAUCAR,8,Daucus carota,introduced,biennial ,forb,
2022,10,30,mow,SB,yes,1,0,TRIPRA,4,Trifolium pratense,introduced,biennial ,legume,
2022,10,30,mow,SB,yes,1,0,SOLCAR,2.5,Solanum carolinense,native,perennial ,forb,
2022,10,30,mow,SB,yes,1,0,CONARV,0.8,Convolvulus arvensis ,introduced,perennial ,forb,
2022,10,30,mow,SB,yes,0,0,LITTER,98,,,,,
2022,10,30,mow,SB,yes,1,0,SYMLAE,3,Symphyotrichum laeve ,native,perennial ,forb,
2022,10,30,mow,SB,yes,1,0,POAPRA,53,Poa pratensis ,introduced,perennial ,grass,
2022,10,30,mow,SB,yes,1,0,TRIREP,2,Trifolium repens ,introduced,perennial ,legume,
2022,10,30,mow,SB,yes,1,0,AGRHYE,3,Agrostis hyemalis,native,perennial ,grass,
2022,10,30,mow,SB,yes,1,0,TAROFF,1,Taraxacum officnale ,introduced,perennial ,forb,
2022,10,30,mow,SB,yes,1,0,BROINE,1,Bromus inermis ,introduced,perennial ,grass,
2022,10,30,mow,SB,yes,1,0,PASSAT,4.5,Pastinaca sativa ,introduced,biennial ,forb,
2022,10,30,mow,SB,yes,1,0,TRADUB,1,Tragopogon dubius,introduced,biennial ,forb,
2022,10,30,mow,SB,yes,0,0,LITTER,2,,,,,
2022,11,33,mow,SB,yes,1,0,SOLCAN,46,Solidago canadensis ,native,perennial ,forb,
2022,11,33,mow,SB,yes,1,0,CONARV,0.5,Convolvulus arvensis ,introduced,perennial ,forb,
2022,11,33,mow,SB,yes,1,0,TRIREP,0.1,Trifolium repens ,introduced,perennial ,legume,
2022,11,33,mow,SB,yes,1,0,POAPRA,37,Poa pratensis ,introduced,perennial ,grass,
2022,11,33,mow,SB,yes,1,0,AMBTRI,3,Ambrosia trifida ,native,annual ,forb,
2022,11,33,mow,SB,yes,1,0,SYMLAE,56,Symphyotrichum laeve ,native,perennial ,forb,
2022,11,33,mow,SB,yes,1,0,PASSAT,4,Pastinaca sativa ,introduced,biennial ,forb,
2022,11,33,mow,SB,yes,1,0,FESARU,1.5,Festuca arundinacea,introduced,perennial ,grass,
2022,11,33,mow,SB,yes,1,0,DAUCAR,0.5,Daucus carota,introduced,biennial ,forb,
2022,11,33,mow,SB,yes,1,0,BROINE,1,Bromus inermis ,introduced,perennial ,grass,
2022,11,33,mow,SB,yes,0,0,LITTER,98,,,,,
2022,11,33,mow,SB,yes,0,0,BARE,2,,,,,
2022,12,36,mow,SB,yes,1,0,ELYREP,8,Elymus repens,introduced,,,
2022,12,36,mow,SB,yes,1,0,BROINE,16,Bromus inermis ,introduced,perennial ,grass,
2022,12,36,mow,SB,yes,1,0,DAUCAR,1.5,Daucus carota,introduced,biennial ,forb,
2022,12,36,mow,SB,yes,1,0,TRIPRA,2,Trifolium pratense,introduced,biennial ,legume,
2022,12,36,mow,SB,yes,0,0,BARE,3,,,,,
2022,12,36,mow,SB,yes,1,0,POAPRA,11,Poa pratensis ,introduced,perennial ,grass,
2022,12,36,mow,SB,yes,1,0,CONARV,1,Convolvulus arvensis ,introduced,perennial ,forb,
2022,12,36,mow,SB,yes,1,0,TRIREP,0.2,Trifolium repens ,introduced,perennial ,legume,
2022,12,36,mow,SB,yes,0,0,LITTER,97,,,,,
2022,12,36,mow,SB,yes,1,0,SOLCAN,60,Solidago canadensis ,native,perennial ,forb,
2022,12,36,mow,SB,yes,1,0,AMBART,0.5,Ambrosia artemisiifolia,native,annual ,forb,
2022,12,36,mow,SB,yes,1,0,CARSTIP,2,,,,,
2022,12,36,mow,SB,yes,1,0,AGRHYE,1,Agrostis hyemalis,native,perennial ,grass,
2022,19,57,control,SB,yes,0,0,LITTER,92,,,,,
2022,19,57,control,SB,yes,0,0,BARE,9,,,,,
2022,19,57,control,SB,yes,1,0,SOLCAR,5,Solanum carolinense,native,perennial ,forb,
2022,19,57,control,SB,yes,1,0,POAPRA,6,Poa pratensis ,introduced,perennial ,grass,
2022,19,57,control,SB,yes,1,0,OXASTR,0.1,Oxalis stricta ,native,perennial ,forb,
2022,19,57,control,SB,yes,1,0,TRIREP,1,Trifolium repens ,introduced,perennial ,legume,
2022,19,57,control,SB,yes,1,0,DACGLO,4,Dactylis glomerata,introduced,perennial ,grass,
2022,19,57,control,SB,yes,1,0,TRIPRA,0.5,Trifolium pratense,introduced,biennial ,legume,
2022,19,57,control,SB,yes,1,0,SOLCAN,43,Solidago canadensis ,native,perennial ,forb,
2022,19,57,control,SB,yes,1,0,BROINE,8,Bromus inermis ,introduced,perennial ,grass,
2022,19,57,control,SB,yes,1,0,LOTCOR,25,Lotus corniculatus ,introduced,perennial ,legume,
2022,19,57,control,SB,yes,1,0,DAUCAR,5,Daucus carota,introduced,biennial ,forb,
2022,20,60,control,SB,yes,1,0,POAPRA,15,Poa pratensis ,introduced,perennial ,grass,
2022,20,60,control,SB,yes,1,0,AMBTRI,2,Ambrosia trifida ,native,annual ,forb,
2022,20,60,control,SB,yes,1,0,LOTCOR,62,Lotus corniculatus ,introduced,perennial ,legume,
2022,20,60,control,SB,yes,0,0,LITTER,95,,,,,
2022,20,60,control,SB,yes,1,0,PHLPRA,3,Phleum pratense,introduced,perennial ,grass,
2022,20,60,control,SB,yes,1,0,DACGLO,7,Dactylis glomerata,introduced,perennial ,grass,
2022,20,60,control,SB,yes,1,0,TRIREP,2,Trifolium repens ,introduced,perennial ,legume,
2022,20,60,control,SB,yes,0,0,BARE,5,,,,,
2022,20,60,control,SB,yes,1,0,BROINE,19,Bromus inermis ,introduced,perennial ,grass,
2022,20,60,control,SB,yes,1,0,FESARU,4,Festuca arundinacea,introduced,perennial ,grass,
2022,20,60,control,SB,yes,1,0,CONARV,15,Convolvulus arvensis ,introduced,perennial ,forb,
2022,20,60,control,SB,yes,1,0,DAUCAR,5,Daucus carota,introduced,biennial ,forb,
2022,20,60,control,SB,yes,1,0,AMBART,0.5,Ambrosia artemisiifolia,native,annual ,forb,
2022,21,63,control,SB,yes,1,0,FESARU,35,Festuca arundinacea,introduced,perennial ,grass,
2022,21,63,control,SB,yes,1,0,BROINE,15,Bromus inermis ,introduced,perennial ,grass,
2022,21,63,control,SB,yes,1,0,POAPRA,60,Poa pratensis ,introduced,perennial ,grass,
2022,21,63,control,SB,yes,1,0,CIRARV,5,Cirsium arvense,introduced,perennial ,forb,
2022,21,63,control,SB,yes,1,0,CONARV,18,Convolvulus arvensis ,introduced,perennial ,forb,
2022,21,63,control,SB,yes,1,0,DAUCAR,0.5,Daucus carota,introduced,biennial ,forb,
2022,21,63,control,SB,yes,1,0,AMBART,0.6,Ambrosia artemisiifolia,native,annual ,forb,
2022,21,63,control,SB,yes,1,0,TRIREP,2,Trifolium repens ,introduced,perennial ,legume,
2022,21,63,control,SB,yes,0,0,LITTER,99,,,,,
2022,21,63,control,SB,yes,0,0,BARE,1,,,,,
2022,22,66,control,SB,yes,0,0,LITTER,88,,,,,
2022,22,66,control,SB,yes,0,0,BARE,12,,,,,
2022,22,66,control,SB,yes,1,0,BROINE,50,Bromus inermis ,introduced,perennial ,grass,
2022,22,66,control,SB,yes,1,0,CIRARV,5,Cirsium arvense,introduced,perennial ,forb,
2022,22,66,control,SB,yes,1,0,CONARV,12,Convolvulus arvensis ,introduced,perennial ,forb,
2022,22,66,control,SB,yes,1,0,CIRARV,1,Cirsium arvense,introduced,perennial ,forb,
2022,22,66,control,SB,yes,1,0,POAPRA,35,Poa pratensis ,introduced,perennial ,grass,
2022,22,66,control,SB,yes,1,0,DAUCAR,5,Daucus carota,introduced,biennial ,forb,
2022,22,66,control,SB,yes,1,0,TRIREP,2,Trifolium repens ,introduced,perennial ,legume,
2022,22,66,control,SB,yes,1,0,TAROFF,1,Taraxacum officnale ,introduced,perennial ,forb,
2022,22,66,control,SB,yes,1,0,FESARU,15,Festuca arundinacea,introduced,perennial ,grass,
2022,22,66,control,SB,yes,1,0,AMBART,3,Ambrosia artemisiifolia,native,annual ,forb,
2022,22,66,control,SB,yes,1,0,PASSAT,0.1,Pastinaca sativa ,introduced,biennial ,forb,
2022,23,69,control,SB,yes,1,0,TRIREP,4,Trifolium repens ,introduced,perennial ,legume,
2022,23,69,control,SB,yes,1,0,BROINE,8,Bromus inermis ,introduced,perennial ,grass,
2022,23,69,control,SB,yes,1,0,Carex Spp ,2,Carex spp ,native,perennial ,grass,Carex
2022,23,69,control,SB,yes,1,0,AMBART,1,Ambrosia artemisiifolia,native,annual ,forb,
2022,23,69,control,SB,yes,1,0,DAUCAR,6,Daucus carota,introduced,biennial ,forb,
2022,23,69,control,SB,yes,1,0,PHLPRA,4,Phleum pratense,introduced,perennial ,grass,
2022,23,69,control,SB,yes,1,0,AGRHYE,0.5,Agrostis hyemalis,native,perennial ,grass,
